"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113141.17",4737.88101079842,-0.108677296601914,0.162178422840781,-0.67010946769786,0.502788009908208,0.794104596720029
"ENSG00000120314.18",1328.23411911817,0.0320413414522399,0.140862624784908,0.227465173967656,0.820062046640836,0.940640746169222
"ENSG00000170445.12",971.88537136101,0.0952697700398269,0.161398055895555,0.590278299891534,0.555004085232282,0.825703596719072
"ENSG00000112855.14",922.301307581915,-0.166323301289884,0.240736062765915,-0.690894830541494,0.489631635010944,0.786268632616997
"ENSG00000146007.10",3917.26556447921,-0.359379916060302,0.320116819628727,-1.12265240069894,0.261585151108105,0.638360839087745
"ENSG00000178913.7",3696.61181579098,0.0508804621804827,0.344694955322114,0.147610115538057,0.882650471514668,0.96130369296707
"ENSG00000253731.2",5.97854205162694,0.983080382400763,0.754470974869278,1.30300623237507,0.192572633831264,0.583742133482232
"ENSG00000253305.2",10.1775589983943,0.62886877082216,0.80335434625089,0.782803720122978,0.433742382666308,0.756440657363224
"ENSG00000253846.2",7.00419728813427,0.567824787007912,0.93043807149923,0.610276819491024,0.541678449691304,0.8180316687089
"ENSG00000240184.6",10.322767739998,-0.180493839469125,0.714113656622834,-0.252752258404791,0.800459662248907,0.93386280438593
"ENSG00000131504.15",11158.9663079256,0.464949372929801,0.272398632444285,1.70687117170053,0.0878460001511256,0.479656404314815
"ENSG00000246422.2",4.80016329825553,0.116439364285062,0.945480721718279,0.123153610232739,0.901985459515412,0.96811370422037
"ENSG00000228737.2",14.0976002179953,0.443867595480065,0.55482136051322,0.800018937752287,0.423699825036178,0.750142160732972
"ENSG00000171720.9",1940.2887491822,0.101113890847231,0.200384602930486,0.50459910276793,0.613840440156656,0.853371983540549
"ENSG00000164620.8",256.485381032416,0.199566547690719,0.257623453343794,0.774644331098232,0.438549854277079,0.759076698769452
"ENSG00000197948.10",2626.71962427478,-0.07502809071373,0.217395826804705,-0.345122037605306,0.730002626525986,0.904536913376646
"ENSG00000120318.15",4133.9848578812,-0.903059541288777,0.394352374022722,-2.28998124716943,0.0220224037610243,0.342201296309644
"ENSG00000156453.13",158.299492508228,1.43850586503597,0.690791423782251,2.08240261171715,0.037305710095427,0.398301410120621
"ENSG00000081791.8",2033.9748107923,-0.00427085625214802,0.172026176903619,-0.0248267811854056,0.980193129342354,0.99482378549309
"ENSG00000113555.5",106.094086892967,-0.100044438982646,0.292702572346524,-0.341795557793067,0.732504752848128,0.905792074992641
"ENSG00000271871.1",10.8894404094563,-0.215286082766454,0.503110547527288,-0.427910096149947,0.668716576289864,0.878193176874123
"ENSG00000013561.17",726.042500706629,0.0152326501703034,0.420769706213083,0.0362018699192888,0.971121394988426,0.991315968339867
"ENSG00000113552.15",874.132003406538,-0.0715081106787644,0.274639115889515,-0.260371180001656,0.794577471511094,0.931927904381515
"ENSG00000131507.10",2370.37367239067,-0.245899363793195,0.245494048513798,-1.00165101875932,0.316512171030873,0.67919682920279
"ENSG00000280047.1",57.8726163131011,0.486077391772815,0.370379346456802,1.31237715175759,0.189392912135629,0.581924310732423
"ENSG00000187678.8",14.8554581937363,1.65731730431429,0.723941224715407,2.28929814705027,0.0220620352982035,0.342201296309644
"ENSG00000113578.17",14.3825164620687,1.5513966451602,0.917953692020533,1.69005981308859,0.0910165121645966,0.484651611229919
"ENSG00000145819.15",10849.1119497084,-0.0386210500360841,0.3726027606938,-0.103652076984535,0.917445458741803,0.9744784688602
"ENSG00000113580.14",2533.66512282327,0.142304803988978,0.302781471758766,0.46999178371904,0.638360887703722,0.86584666523975
"ENSG00000145817.16",567.390011381464,-0.230068901880397,0.266817465222849,-0.862270772598192,0.388538532288319,0.729301754889452
"ENSG00000186314.11",12.0114031976499,-0.537853203997474,0.671887858292547,-0.800510378866359,0.423415152647439,0.750142160732972
"ENSG00000156463.17",22.2103595785009,-0.0942467710458072,0.803111536486474,-0.117352032394064,0.906581093947613,0.969561311514648
"ENSG00000133706.17",1243.74946567961,0.270384009747322,0.254731163394793,1.06144849394917,0.288486128424354,0.658204869011427
"ENSG00000091009.7",524.172148044765,0.0783274587424975,0.238776322365279,0.328036959303998,0.74288371791107,0.909711419495478
"ENSG00000113649.11",603.712344098426,0.410869370161375,0.309137345897327,1.32908357923806,0.183820397133317,0.577770702100764
"ENSG00000156475.18",219.609280891579,0.236626887955796,0.699275014080677,0.338388878754498,0.735070153815669,0.906335127542448
"ENSG00000113657.12",72.8959943950101,-0.38058613622735,0.676797819237839,-0.562333573497531,0.57388876788557,0.834660501444887
"ENSG00000176049.15",65.441410628803,0.885080349322755,0.603584054741272,1.46637463725271,0.142546252025518,0.538373895604198
"ENSG00000164266.10",38.0410903193482,5.73030743370799,1.53133584602374,3.74203180091898,0.000182538408767411,0.0259282216368348
"ENSG00000164265.8",16.5181524355705,0.21529166713088,1.47420634703197,0.146039031485876,0.88389057605058,0.961731249149239
"ENSG00000133710.15",25.4793381550425,3.86994311889137,0.92280253108213,4.19368498518666,2.74459061244424e-05,0.00610762897622593
"ENSG00000247199.3",5.61970759928125,-0.229982734480079,0.762699399684135,-0.301537846463921,0.763004394827336,0.918818519211915
"ENSG00000145868.16",2199.68138568364,-0.599046367311514,0.419005648285606,-1.42968566118991,0.152807257451069,0.548592275593189
"ENSG00000169252.5",428.320753603812,0.602879755545949,0.370632196257355,1.62662542982998,0.103816675021341,0.499613004210361
"ENSG00000169247.11",30.174666088474,-0.0945866403700109,0.592034551841288,-0.159765405711266,0.873065876219971,0.958242554663684
"ENSG00000173210.19",517.716495719835,-0.293098284191493,0.543043828003868,-0.539732281405112,0.58938167415719,0.840918945727207
"ENSG00000157510.13",17.3237088114462,2.43532628271853,0.765342698245903,3.18200760038618,0.00146257980273734,0.100316946195971
"ENSG00000164284.14",133.793541026147,0.376716730205818,0.335248591391176,1.12369370037488,0.261142989825287,0.638068482958697
"ENSG00000145882.10",447.566133713697,0.10453649317722,0.228863683771769,0.456763132771503,0.647841307435353,0.869577488460241
"ENSG00000253865.1",6.32518140321364,-0.947295928009909,0.577788579919373,-1.63951999214332,0.101105010523386,0.495637458292483
"ENSG00000249669.9",38.5372872985007,0.188274537370314,0.580167195139953,0.324517723420912,0.745546106330287,0.910678171057801
"ENSG00000113712.17",4773.51704676066,0.18374529170861,0.2006455841757,0.915770424071278,0.359787318996964,0.711266719607643
"ENSG00000241112.1",62.4902568474327,-0.39592382059319,1.12422723376865,-0.352174194594066,0.724707628541061,0.903402759598775
"ENSG00000183111.11",135.484136098298,-0.324947058529931,0.731135679209077,-0.444441528118898,0.656723394624233,0.87379576742218
"ENSG00000155846.16",105.694064480433,0.487110761546829,0.377720746286493,1.28960552560533,0.197187656232851,0.587806918856209
"ENSG00000155850.7",129.744091198567,0.216616533938524,0.393608758000958,0.550334639500061,0.582089869581542,0.837903168525037
"ENSG00000164296.6",40.1183843402083,-0.667331384799933,0.287821140907225,-2.31856278067857,0.020418755176993,0.335252210085368
"ENSG00000113716.12",1262.9196095284,0.25798176051835,0.328703245176947,0.784847014149414,0.432543271363266,0.755733807804545
"ENSG00000182578.13",4446.03917622717,-0.174908415926663,0.468635825474413,-0.373228862197204,0.708978116721384,0.8962578881333
"ENSG00000214485.6",24.1677284938834,1.63166908748734,0.612566235342115,2.66366148401252,0.00772953025457756,0.242264525725633
"ENSG00000113721.13",387.114168259234,1.47603671622465,0.743030551232382,1.98650878322098,0.0469768585460688,0.418413978534318
"ENSG00000070808.15",29.296621693289,2.48610379264334,1.0526902492591,2.36166697126063,0.0181929771820365,0.323486209496877
"ENSG00000070814.17",1077.02408332022,0.468455255145503,0.369604756788704,1.26744920497143,0.204994715256927,0.59293188429921
"ENSG00000019582.14",77364.7137068873,0.287508959112469,0.519897169021397,0.553011203453267,0.580255738584093,0.837394576478038
"ENSG00000164587.11",17811.8389352206,0.101262545912383,0.374096948742833,0.270685302974749,0.786633081486369,0.928877268793644
"ENSG00000070614.14",2660.12891141953,-0.536968736846144,0.404154409112602,-1.32862273611009,0.18397246714158,0.578067237513579
"ENSG00000171992.12",320.565967684836,1.60424556297158,0.738177242421004,2.17325253445925,0.0297613157930951,0.37250709268775
"ENSG00000164591.13",12.9696033712008,1.2978938987868,0.79102415989139,1.64077655853774,0.100843805985012,0.495637458292483
"ENSG00000086589.11",2429.02934438714,-0.0903886318690461,0.160459963430705,-0.563309562937052,0.573224107423039,0.834522964561214
"ENSG00000132912.12",1613.6324424409,0.135425641267921,0.230624013313499,0.587213964938814,0.557060014516522,0.826735677712998
"ENSG00000256235.1",1114.51858631264,-0.769264543112878,0.342839693699469,-2.24380244542865,0.024845115005649,0.355762960031993
"ENSG00000237693.4",11.2296319375817,0.581714986516002,0.642915570581737,0.904807743246352,0.365567248776253,0.714439974481928
"ENSG00000145908.12",38.8103654246204,0.587503163883866,0.494307711626204,1.18853732212889,0.234621784826181,0.616250568454935
"ENSG00000211445.11",910.064330105171,0.145320141968363,0.658362742672384,0.220729595630654,0.82530298579188,0.942444762390817
"ENSG00000145901.14",20418.1874850585,0.124643628941245,0.31278789152514,0.398492500248294,0.690267185481779,0.887174039331544
"ENSG00000197043.13",10964.2700081461,0.234102075528925,0.353486122582776,0.662266665006362,0.507800336559007,0.797852446897607
"ENSG00000198624.12",9951.4941312331,-0.474663051218686,0.285442261751477,-1.66290390324876,0.0963316729563537,0.490549388754094
"ENSG00000196743.8",4053.79004054131,-0.835131994974278,0.449914582186003,-1.85620121694348,0.0634248827151453,0.448543410564156
"ENSG00000123643.12",2697.03291531323,-1.07237936219558,0.561849924039758,-1.90865801758068,0.0563062222875021,0.43500622846577
"ENSG00000086570.12",38.3910656049371,-0.208509290576537,0.527798843410591,-0.39505446663954,0.692802691719459,0.888753684850658
"ENSG00000271795.1",60.5737218107002,-0.837037775258717,0.520227346526476,-1.60898457347074,0.107619714850143,0.504759310054825
"ENSG00000113140.10",4954.98610448279,0.155488247009673,0.573854493001264,0.270954133680245,0.786426309055956,0.928853874386954
"ENSG00000272112.1",24.0064163773022,-0.0375529483117491,0.517672688707879,-0.0725418766160564,0.942170680513273,0.981760733596198
"ENSG00000177556.11",723.51997690333,-0.400473822994076,0.265745137983017,-1.50698457188582,0.131814611833164,0.530406781481592
"ENSG00000213433.5",12.0954421504892,0.221084815723654,0.477914664780482,0.462603121469819,0.643648870805348,0.867785361042002
"ENSG00000275765.5",22.351900756057,0.0696610221740723,0.371489534785903,0.187518128106137,0.851254411607143,0.951284642097303
"ENSG00000145907.14",1681.9032332705,0.123483753652814,0.173218072522187,0.712880312399256,0.475919822784309,0.779181084829898
"ENSG00000055147.18",408.184563885384,0.134083629841348,0.239936095399152,0.558830590363197,0.576277343213292,0.835036817122368
"ENSG00000037749.11",214.751105182536,0.201211079613956,0.489359461420064,0.411172349728489,0.680946161627231,0.88266065141869
"ENSG00000164574.15",2537.88075871363,-0.139727103037244,0.203107661694179,-0.68794599805709,0.491486788669514,0.786684300517841
"ENSG00000245275.7",31.0605949562196,0.147194710545915,0.398493238770122,0.369378188197635,0.711845853553913,0.897916327877282
"ENSG00000164576.11",1427.84109114078,-0.642142108812315,0.601182801923511,-1.06813120195347,0.285461332937946,0.656757790661802
"ENSG00000155506.16",2068.50601281033,0.146014400042466,0.272197294499356,0.536428550147882,0.591662404166106,0.842463030702435
"ENSG00000170271.10",2079.68406921196,0.498991557425011,0.595889141695199,0.837389914515758,0.40237343293051,0.738249827293171
"ENSG00000155508.13",3521.827633399,0.147885308043042,0.260209174952474,0.568332412068302,0.569809274503109,0.833113973295645
"ENSG00000082516.8",238.750201408044,0.26427643457975,0.283221074016442,0.933110064275825,0.35076314329752,0.705258933235892
"ENSG00000082515.17",186.112550916844,-0.217034461166019,0.349419097177987,-0.621129362759089,0.53451451113668,0.814108484779978
"ENSG00000170624.13",16.6311940643409,2.22106531245421,0.741424542766355,2.99567276821875,0.00273840125200879,0.145863564561787
"ENSG00000145850.8",44.6032942203518,0.192319565571682,0.820185490928239,0.234483013536396,0.81461001887999,0.937862361268753
"ENSG00000113249.12",24.5986712006244,1.07958611295779,0.75230291854791,1.43504177152682,0.151275194709196,0.548170725463321
"ENSG00000135077.8",1998.42268174661,0.567278826623167,0.457381668925867,1.24027451287103,0.214873876101681,0.599859476767999
"ENSG00000155868.7",204.1009414545,0.0631986705919692,0.305503442140442,0.206867294683103,0.836113499072033,0.946094820199948
"ENSG00000113263.12",2326.58632918546,0.971773596537989,0.62291462442557,1.56004299535289,0.11874972110113,0.516341719536591
"ENSG00000253980.1",3.95395483271689,1.32564965568949,1.2566934173567,1.05487117015209,0.291484249225784,0.660464593675078
"ENSG00000055163.19",10006.9575847985,0.529556757883796,0.238539669278981,2.21999451698937,0.0264191398119085,0.36463335615063
"ENSG00000172568.4",16.256890797996,1.07796599989081,0.59326140631717,1.81701689746274,0.0692145260524301,0.459472992538864
"ENSG00000251405.2",34.7630216157652,-0.252621081628353,0.525074768968655,-0.481114493702579,0.630435127601169,0.861455600436393
"ENSG00000248544.2",34.0840782847282,0.840303892538884,0.479746985087038,1.75155638004986,0.0798501186430216,0.470225867739617
"ENSG00000135074.15",5839.45333904499,-0.283694470915722,0.394942331720328,-0.718318721824472,0.472560789079796,0.778144534777329
"ENSG00000172548.14",26.8782783548827,0.39565956154553,0.617443013977647,0.640803365798312,0.521650445876512,0.806454274798517
"ENSG00000253519.1",10.8422044118101,-0.778442638982541,0.644697436697325,-1.20745421754796,0.227257266377825,0.610449105554597
"ENSG00000113272.13",184.710045186747,-0.116255186397849,0.235228212175994,-0.494222973181756,0.621148717027243,0.857404252438934
"ENSG00000155858.5",94.5308753189156,0.0408361956625138,0.293073215038044,0.139337863602489,0.889183170871776,0.963607002321154
"ENSG00000113282.13",1651.41198073771,0.183648236075719,0.308819231657051,0.594678754591502,0.552058225813314,0.823952764482379
"ENSG00000164330.16",62.7102446017535,0.533169586094459,0.565187663612021,0.943349652550907,0.345502086587648,0.701815084577877
"ENSG00000245812.2",4.77308933541138,0.639845477837218,0.728663880024852,0.878107856554377,0.379885189771814,0.724759507669082
"ENSG00000145860.11",2736.77993688165,0.105747327728807,0.298572486268257,0.354176398001377,0.723206690333959,0.902566275798139
"ENSG00000164332.7",1226.09162697312,-0.408238811268974,0.429637346742423,-0.950193958612547,0.342013707812631,0.698708163770712
"ENSG00000248626.1",7.37777711329577,1.3348979173919,0.632150162818514,2.11167851549718,0.0347140330091176,0.390042443242222
"ENSG00000113312.10",1417.86074203857,-0.643783799528674,0.344426281551005,-1.86914830259066,0.0616021844224169,0.445174236345788
"ENSG00000170234.12",390.67222423829,-0.162778758484335,0.337569427482697,-0.482208236978683,0.629658026030245,0.861001762429317
"ENSG00000170231.15",15.0649041670171,0.0141690401181791,0.872724691960894,0.0162354064789243,0.987046588896143,0.996952397115939
"ENSG00000253772.1",12.135985040106,-1.5548054788594,1.01853488141715,-1.52651176432574,0.126882462886121,0.524813526811403
"ENSG00000135083.14",4551.24743048055,-0.862990946513696,0.549532886139489,-1.57040819263115,0.116320177705226,0.514435933803444
"ENSG00000221886.3",18.9018655447227,-0.644322413791558,0.649747444186611,-0.99165055523713,0.321368018624054,0.683278484180765
"ENSG00000164609.9",1768.19243249415,-0.240437704653423,0.296856212093502,-0.809946684146505,0.417970819040885,0.747421389620611
"ENSG00000164611.12",360.222063442746,-0.578690555080575,0.671945141100497,-0.86121696502308,0.389118558058474,0.729433403294189
"ENSG00000253522.5",19.7801869966861,-0.0159537765151622,0.58618705099783,-0.0272161872016878,0.978287304968576,0.994020503470683
"ENSG00000113328.18",1223.07923189218,0.244164022621208,0.322631230382556,0.756789794750165,0.449175807814077,0.765382135203802
"ENSG00000170584.10",217.333322535561,0.254808271683514,0.247132781466991,1.03105816302864,0.302513545411902,0.667924295833929
"ENSG00000072571.19",72.3891592071698,-0.490059441774417,0.781924866025494,-0.626734694172572,0.530833157786661,0.812869981202787
"ENSG00000038274.16",2485.88482553946,-0.041566637801266,0.249718501797638,-0.16645397718648,0.867799698720698,0.956670367486753
"ENSG00000229119.3",26.2564625602571,0.564447409256662,0.529783085830222,1.06543116296761,0.286680860885663,0.657036345230749
"ENSG00000113645.14",26.1015100584077,-0.00329479394473141,0.72146954561041,-0.00456678173705004,0.996356248024831,0.99923261882336
"ENSG00000113643.8",559.79792706957,-0.44570583961452,0.250218059962797,-1.78126966407137,0.0748684078017204,0.46522786965123
"ENSG00000120137.6",645.877052403617,0.00909834287782433,0.3161637240735,0.0287773143629507,0.977042193901441,0.993448150182232
"ENSG00000233913.7",263.987961154692,0.553090078426108,0.806936859369266,0.685419276619022,0.49307938336905,0.787822546790104
"ENSG00000184347.14",26.0974211839853,0.513126403563491,0.688972219830195,0.7447708177406,0.456410279280547,0.769784360252715
"ENSG00000040275.16",77.1541021796227,0.0408133589051576,0.406144691346429,0.100489701760856,0.919955558257605,0.974709700045889
"ENSG00000134516.15",11412.5394539221,0.000446386335041212,0.198418671643751,0.00224971940061504,0.998204985138277,0.999361818489237
"ENSG00000253269.1",12.4739908745892,0.194631694705032,0.728889365369264,0.26702501634995,0.789449899934513,0.930199860129005
"ENSG00000204767.3",19.6141630815136,0.582147584484092,0.555166682524395,1.04859964188955,0.294362420753028,0.663383657346872
"ENSG00000168269.8",4.83602899954265,-2.00656957801709,1.2225690349679,-1.64127302477424,0.100740753032365,0.495637458292483
"ENSG00000249601.2",10.0338363492306,-0.504059867463135,0.751036848603444,-0.671151979294274,0.502123716510396,0.793608552925602
"ENSG00000234511.8",317.756924456982,1.14762906357091,0.749392202898904,1.53141313604744,0.125667319590659,0.522845696553275
"ENSG00000043462.11",12688.8187526714,0.538715083143714,0.2684291302839,2.00691736613664,0.0447584624099284,0.415402495962478
"ENSG00000250274.1",20.1314764982595,1.79205058426032,0.678588009991878,2.64085211921408,0.00826978071666823,0.246881305780306
"ENSG00000235172.7",37.1938871387621,1.31540667703802,0.943043717815304,1.39485227692874,0.16306039073945,0.557584685970583
"ENSG00000145936.8",129.678561279315,-0.235637906143321,0.327335302341627,-0.719867073479887,0.471606842668407,0.777540866375262
"ENSG00000204764.13",6.67671755073489,1.21767409521156,0.831550708603589,1.46434135959836,0.143100701781463,0.538723730621537
"ENSG00000181163.13",4351.02938033866,0.305812811163042,0.308391643206158,0.991637801801937,0.321374242110186,0.683278484180765
"ENSG00000072803.17",650.88129575306,0.046528500713858,0.220465361699201,0.211046761973161,0.832850782256513,0.945398764713658
"ENSG00000072786.12",19236.8010415718,0.198523443691792,0.227924707568099,0.871004490079151,0.383751701452034,0.727515266671607
"ENSG00000168246.5",152.63612693875,-0.335792428493641,0.349240067770098,-0.961494569158917,0.336303554835957,0.695540328480631
"ENSG00000174705.12",577.298822259265,-0.635132299505653,0.751323656612357,-0.845351126529678,0.397914823409269,0.735340887920816
"ENSG00000214357.8",41.2056467128916,-0.0706089622690253,0.549626059728194,-0.128467275194236,0.8977791942112,0.966457967922846
"ENSG00000253295.1",13.0980079982209,-2.39885810363459,1.05864184991055,-2.26597701936426,0.0234527903156056,0.348117784361793
"ENSG00000213386.3",20.40905214923,-2.46574867072556,1.0037180274017,-2.45661490917782,0.0140252939817134,0.296126903412199
"ENSG00000120129.5",61716.3816643878,0.324190365005614,0.517928144969256,0.625936953136342,0.531356295308739,0.813070244159622
"ENSG00000253736.1",13.9538285405933,-1.34570102190517,0.677840911222213,-1.98527560025661,0.0471138171634142,0.419003343760595
"ENSG00000113719.15",18041.1336256163,-0.509468154499833,0.449518979683413,-1.13336294467175,0.257061868509786,0.635278374712493
"ENSG00000204758.7",9.88444871251014,-0.164637513236804,0.647300095348688,-0.25434495440344,0.799229072804713,0.933513843384993
"ENSG00000037241.7",114.802465362191,-0.334466123619324,0.392646233140513,-0.851825626707673,0.39431088066094,0.733470624944187
"ENSG00000113732.8",17439.9768258151,-0.962776555581642,0.46340315235545,-2.07762193823652,0.0377441939511761,0.399727076340517
"ENSG00000164463.12",4562.36288493003,-0.0143483990008731,0.443675851135141,-0.032339824139995,0.974201050731,0.992124190572003
"ENSG00000253439.1",4.9569318485121,-0.0565283806923202,0.810228018421923,-0.0697684841884636,0.944377932004946,0.982766133140149
"ENSG00000113734.17",123.320458448786,0.219287112653198,0.321729826620349,0.681587762492294,0.49549965517224,0.789013763035912
"ENSG00000113739.10",8.46798380148155,0.803851842924904,0.870584876153132,0.923346895798257,0.355826456382754,0.708962621213071
"ENSG00000145919.10",168.054347047475,0.292117186309527,0.261976710107784,1.11505021262899,0.264828904911142,0.641410802005576
"ENSG00000254211.5",15.3146072101199,3.58805767710171,1.09172298738562,3.28660083057712,0.00101404463139455,0.078670575936329
"ENSG00000113742.12",2343.95403044633,0.104889258903056,0.42962720636621,0.244140169311461,0.807122263002629,0.936191868078911
"ENSG00000170091.10",38.1566275807052,0.0427040116829592,0.725520259630848,0.058859847283503,0.953063739799891,0.985651466881457
"ENSG00000164466.12",1083.71917476845,-0.208484659512435,0.433523704505511,-0.480907173807804,0.630582473948625,0.861539381147627
"ENSG00000113749.7",23949.0047459656,-1.29380823129899,0.734056201580146,-1.76254655776208,0.0779769973912384,0.468815687049743
"ENSG00000145920.14",32.9543560447315,1.80287616995166,0.874093897609088,2.0625657894227,0.0391539008951477,0.404058932570276
"ENSG00000051596.9",116.462352752336,-0.16051481105856,0.300013871632154,-0.535024631312273,0.592632825044179,0.842463030702435
"ENSG00000182230.11",49.9671619039679,1.38093824696481,0.664799906393535,2.07722388899878,0.0377808999940973,0.399727076340517
"ENSG00000170085.17",183.369527930946,0.420602173743529,0.231641320268954,1.8157476103796,0.0694090970700367,0.460001785611745
"ENSG00000122203.14",1069.0531365696,0.169983860843783,0.217091623192896,0.7830051585765,0.433624082774163,0.75635017063272
"ENSG00000251414.1",5.13623861617781,0.395596484760965,0.70733594293054,0.559276661556293,0.575972920655693,0.834916762547612
"ENSG00000175414.6",142.998853883521,0.403087723813627,0.415879872609491,0.969240760040638,0.332425078666512,0.692739595163426
"ENSG00000048162.20",121.568687139435,-0.254436666625022,0.273119904258372,-0.931593277011129,0.351546758864027,0.706062626092706
"ENSG00000146066.2",1674.05671948649,-0.303950810985506,0.265774990825444,-1.14363962553999,0.252773121157891,0.632604880410366
"ENSG00000175416.12",2334.16216065799,-0.221982681773648,0.29965586981172,-0.740792035587772,0.458819544971414,0.77090845412384
"ENSG00000113194.12",869.821695322976,-0.294354613166581,0.22626427580104,-1.30093277926656,0.193281464835078,0.584219918158308
"ENSG00000146083.11",4542.43930998777,0.0380934838314969,0.216620131210834,0.175853848940849,0.860408763429432,0.95464332801311
"ENSG00000074276.10",75.38863776625,-0.111722533733623,0.577213833150487,-0.193554844525867,0.846524458290794,0.949308116990817
"ENSG00000243959.3",11.5871450925461,-0.975153152933467,0.706703995825222,-1.37986081682583,0.167629502968119,0.562625580060089
"ENSG00000169258.6",80.7629225129988,-1.0060470617885,0.479842337894609,-2.09662004024636,0.0360272238218438,0.392632119999425
"ENSG00000074317.10",8.92331071936437,1.90664976412024,0.970390013475055,1.96482830371713,0.0494341131272925,0.425439002934312
"ENSG00000048140.17",1170.84501230209,0.0573153154001268,0.270278602383569,0.212060129417078,0.832060124388521,0.945074585791034
"ENSG00000113763.10",121.600957476589,-0.591352142077453,0.615086447793787,-0.961413056975218,0.336344521736315,0.695540328480631
"ENSG00000160883.10",38184.4607810268,-0.748963635156921,0.561107297053721,-1.33479574956448,0.18194320501074,0.576336891741448
"ENSG00000087206.16",3267.46179129929,-0.0870791735639119,0.286440496504451,-0.304004407989004,0.761124532911685,0.917748473519279
"ENSG00000113761.11",478.993067565246,-0.346579842149093,0.312697336509708,-1.1083555939989,0.267708274649506,0.64296214470324
"ENSG00000251666.1",6.77765277249597,-0.1357644996775,0.58375453180641,-0.232571213207341,0.816094382921712,0.938555021986902
"ENSG00000160867.14",36.8347469080884,0.261019701749706,0.447134108714952,0.583761553105104,0.559380748324059,0.827726459359752
"ENSG00000165671.19",2287.6188815879,-0.0699823686680165,0.192061605862705,-0.364374588839184,0.715578308305391,0.899522175744336
"ENSG00000169228.13",7237.40220362465,-0.508548685691341,0.37300179487426,-1.36339474147242,0.172758137480947,0.568175430998132
"ENSG00000169230.9",3285.12649775976,-0.769081213640618,0.396298904418358,-1.94065944938553,0.0522995980230098,0.428774241950043
"ENSG00000213347.10",2242.55637620447,-0.85164189795247,0.451352546104072,-1.88686627627021,0.0591783140353349,0.441965776196187
"ENSG00000169223.14",7024.57926803833,-0.496891893162584,0.229349014400413,-2.16653162631463,0.0302705858154584,0.373319632583585
"ENSG00000169220.17",9434.02288052536,-0.8811696628836,0.412486240286249,-2.13624013802764,0.0326598453791809,0.384085969053893
"ENSG00000131183.10",15.0780875903058,0.626851414257916,0.703885222008238,0.890559134725775,0.373165730702464,0.720154485884463
"ENSG00000131187.9",187.200763773886,-0.291882095977867,0.412036877666603,-0.708388282211093,0.478704167168964,0.780803679904909
"ENSG00000198055.10",15185.224039463,-0.401883495048605,0.299250075748609,-1.34296873290089,0.17928209848057,0.573588157886397
"ENSG00000246334.2",112.682582730424,-0.358136409995128,0.472382440873002,-0.758149285424883,0.448361617640529,0.765249055548719
"ENSG00000131188.11",285.687768951707,0.0649548945560576,0.395585150097639,0.164199527055112,0.869574073409614,0.957057812217554
"ENSG00000113758.13",1204.306017592,0.133740909987778,0.417153021267064,0.320603958666181,0.748510537278698,0.912093516708309
"ENSG00000279821.1",182.325104496608,-0.0168146965001281,0.534288418771586,-0.0314711977826279,0.974893761602597,0.992485754962477
"ENSG00000196923.13",12242.752526118,-0.592346286812441,0.38127312198132,-1.55360095601353,0.120279631138775,0.517888306380589
"ENSG00000248996.1",1119.69655241394,-1.05290388858873,0.485987660709379,-2.16652391349163,0.0302711745214571,0.373319632583585
"ENSG00000146094.13",33999.36479504,-0.988657985875739,0.493150831260357,-2.00477809871881,0.0449867749276853,0.416164031525026
"ENSG00000183258.11",2960.59503833218,-0.113809125562157,0.267055564057097,-0.426162719971729,0.669989280368238,0.878328190468017
"ENSG00000146067.15",7722.86248200033,-0.0460447201377562,0.282442104814266,-0.163023569619817,0.870499877044897,0.957353881580099
"ENSG00000184840.11",3552.78519782168,-0.430533400373399,0.18520019629651,-2.32469192248644,0.0200884395114887,0.333884868494685
"ENSG00000027847.13",643.203386735763,0.243907350366313,0.356206111800764,0.684736567638507,0.493510169364322,0.787822546790104
"ENSG00000247679.2",29.1313875203022,0.15980773215231,0.315943894585165,0.505810477401813,0.61298970257471,0.853040422676925
"ENSG00000246596.6",15.6862990518603,0.692459995906915,0.566220425111352,1.22295128398227,0.221348096868735,0.604336228622637
"ENSG00000170074.19",94.6262020386881,1.54319971794766,0.622534207987469,2.47889946953522,0.0131788444805329,0.29398510042908
"ENSG00000170089.15",89.6433221254412,0.23793768947401,0.342108557690613,0.695503471413276,0.486739836450018,0.784706145068942
"ENSG00000249684.5",31.470617628647,0.709301599598451,0.502739255030503,1.41087371336343,0.158281854318433,0.553505373381529
"ENSG00000249129.1",5.95759008779931,-0.205205935873468,0.538375199016377,-0.381157854686441,0.703086119878764,0.893381675053416
"ENSG00000204677.10",10.2460101440177,1.47767241897114,0.725389135918752,2.03707547549575,0.0416424791014128,0.41045322920383
"ENSG00000218227.3",86.881081412637,0.593080740456193,0.465630226767197,1.27371615149185,0.20276403024325,0.591107675364084
"ENSG00000145911.5",145.480632607321,0.97467388399066,0.609782615831419,1.59839565557592,0.10995495088487,0.506094883024189
"ENSG00000145916.18",826.03948459023,-0.45675229896332,0.25798932689782,-1.77043098819442,0.0766553713463177,0.467495060086495
"ENSG00000145912.8",568.061476523644,-0.25108209375351,0.270857352112444,-0.926990136303463,0.353931655590039,0.70711829025292
"ENSG00000197451.11",1573.41885205626,0.0748197663497197,0.221660714983171,0.337541843422279,0.735708474461365,0.906444448944385
